DateofSale,Address,PostalCode,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,lat,lng,address_types,formatted_address,transformed_address,YearMonth
2010-01-15,"1 Castlegate View, Adamstown Castle, Adamstown",,5,172956.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.3360905,-6.4600183,47,"Station Rd, Adamstown, Dublin, Ireland",5844,201001
2014-11-27,"102 The Drumlins, Virginia",,1,145814.97,0,1,0,greater than 125 sq metres,53.8382678,-7.076274199999999,64,"102 The Drumlins, Rahardrum, Virginia, Co. Cavan, A82 R2R2, Ireland",7023,201411
2015-02-13,"238 MALAHIDE ROAD, MALAHIDE, DUBLIN 5",,5,195000.0,0,0,1,,53.4344209,-6.174658,64,"5 Malahide Rd, Myra Manor, Streamstown Wood, Malahide, Co. Dublin, K36 HK81, Ireland",4808,201502
2019-01-07,"28 MERRION STRAND, STRAND RD, SANDYMOUNT DUBLIN 4",Dublin 4,5,785000.0,0,0,1,,53.320958,-6.2065521,64,"28 Merrion Strand, Dublin 4, D04 V9P9, Ireland",5003,201901
2021-08-03,"109 Clonlara, Kerry Pike, Cork",,3,455947.0,0,1,0,,51.9095387,-8.5660281,64,"109 Clonlara, Coolymurraghue, Kerry Pike, Co. Cork, T23 P30X, Ireland",2534,202108
2017-08-25,"58 THE GRANGE, RAHEEN, LIMERICK",,12,350000.0,0,0,1,,52.6279602,-8.6684612,64,"58 The Grange, Raheen, Limerick, V94 HW5D, Ireland",7058,201708
2020-05-25,"26 SPRINGFIELD, BANGOR ERRIS, BALLINA",,15,26000.0,1,0,1,,54.1202117,-9.1476056,62,"Erris, Belleek, Ballina, Co. Mayo, Ireland",288,202005
2018-06-22,"9 RIVERSIDE, CLONDALKIN, DUBLIN 22",,5,200000.0,0,0,1,,53.3247891,-6.391566099999999,64,"9 Riverside, Clondalkin, Dublin 22, D22 T0X9, Ireland",6099,201806
2013-12-20,"19 Rosanule, Phoenix Park Racecourse, Castleknock",Dublin 15,5,8000.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.3727265,-6.3393014,62,"Apartment 57, Rosanule, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",1129,201312
2018-05-09,"DERRYCARROW, CAMROSS, PORTLAOISE",,10,240000.0,0,0,1,,53.0034062,-7.5976758,57,"Camross, Co. Laois, Ireland",409,201805
2015-08-12,"87 O HANLON PARK, DUNDALK, LOUTH",,14,105000.0,0,0,1,,54.0081594,-6.411916300000001,64,"87 O'Hanlon Park, Demesne, Dundalk, Co. Louth, A91 X7E2, Ireland",5338,201508
2015-01-23,"BREFFNI, BURROW RD, SUTTON DUBLIN 13",Dublin 13,5,1250000.0,0,0,1,,53.3920949,-6.1039398,64,"13 Burrow Rd, Quarry, Dublin 13, D13 E0W5, Ireland",2052,201501
2016-10-26,"41 HIGH ST, SKIBBEREEN, CORK",,3,130000.0,0,0,1,,51.55592439999999,-9.262130299999999,57,"Lurriga, Skibbereen, Co. Cork, Ireland",864,201610
2011-06-17,"Tullywest, Kildare",,8,290000.0,0,0,1,,53.1384376,-6.908578299999999,58,"Tully West, Co. Kildare, Ireland",7520,201106
2017-01-19,"56 Woodbank, Dublin Road, Shankill",,5,391275.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.23685940000001,-6.127741899999999,62,"Woodbank, Dublin Rd, Shankill, Dublin 18, Ireland",517,201701
2016-05-10,"48 CRENIGANS BANOG, ASHBOURNE",,16,263463.13,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.5034752,-6.3846519,64,"48 Crenigans Bánóg, Archerstown, Ashbourne, Co. Meath, A84 DT72, Ireland",2960,201605
2016-05-27,"127 BETAGHTSTOWN WOOD, BETTYSTOWN, MEATH",,16,296000.0,0,0,1,,53.6985581,-6.2593028,64,"127 Betaghstown Wood, Betaghstown, Bettystown, Co. Meath, A92 T8X9, Ireland",1809,201605
2018-05-24,"50 NORTH CIRCULAR ROAD, DUBLIN 7",Dublin 7,5,620000.0,0,0,1,,53.3534815,-6.295619299999999,64,"50 N Circular Rd, Stoneybatter, Dublin, Ireland",5231,201805
2019-07-10,"1 Knockeenduff, Killarney",,7,325000.0,0,1,0,,52.05993530000001,-9.5044265,57,"Killarney, Co. Kerry, Ireland",405,201907
2021-01-11,"9 THE MILL RACE, BURRIN RD, CARLOW",,0,162500.0,0,0,1,,52.8257424,-6.9207404,64,"9 The Millrace, Burrin Rd, Moanacurragh, Carlow, R93 W9P8, Ireland",7122,202101
2016-01-27,"cappa cottage, cloughjordan",,21,57500.0,1,0,0,greater than or equal to 38 sq metres and less than 125 sq metres,52.9429442,-8.0383372,57,"Townfields, Cloughjordan, Co. Tipperary, Ireland",394,201601
2013-06-12,"No 1 Longfield Place, Ardgeeha, Clonmel",,21,229075.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,52.36997849999999,-7.711178499999999,64,"1 Longfield Pl, Longfield, Clonmel, Co. Tipperary, E91 V9P5, Ireland",4725,201306
2019-11-18,"33 COOLNEVAUN, STILLORGAN, DUBLIN",,5,703000.0,0,0,1,,53.2870241,-6.2052935,64,"33 Coolnevaun, Kilmacud, Blackrock, Co. Dublin, A94 K5K3, Ireland",2795,201911
2021-07-13,"42 HOLYWELL RISE, FELTRIM RD, SWORDS",,5,235000.0,0,0,1,,53.4477327,-6.2041305,63,"Feltrim Rd, Holywell, Swords, Co. Dublin, Ireland",5937,202107
2014-12-19,"42 ORAN ISLAND, MARREE RD, ORANMORE",,6,390000.0,0,0,1,,53.2606265,-8.9334797,64,"42 Oran Island, Moneyduff, Oranmore, Co. Galway, Ireland",5443,201412
2014-01-31,"APT 2 BLOCK D, CASTLEGRANGE, RAHEEN",,12,72000.0,0,0,1,,52.6295724,-8.6591288,62,"Castlegrange, Ballycummin Rd, Raheen, Limerick, Ireland",252,201401
2017-11-13,"9 knocksinna, knocksinna wood, blackrock",,5,969162.99,0,1,0,greater than or equal to 125 sq metres,53.2789207,-6.1797697,44,"Newpark, Blackrock, Co. Dublin, Ireland",298,201711
2018-11-19,"15 LISHEEN PARK, KNOCKBRIDGE, DUNDALK",,14,128000.0,0,0,1,,53.97224689999999,-6.4862277,64,"15 Lisheen Park, Ballinlough, Knockbridge, Co. Louth, A91 EH59, Ireland",4632,201811
2015-05-05,"8 ST MARYS CRESCENT, BARNADARRIG, WICKLOW",,25,136000.0,0,0,1,,52.91155329999999,-6.1163549,64,"8 St Mary's Cres, Ballyhara, Kilbride, Co. Wicklow, A67 DA27, Ireland",6695,201505
2018-03-29,"PREBANE, ATTYMACHUGH, FOXFORD",,15,102000.0,0,0,1,,54.00885,-9.02644,57,"Attimachugh, Attymachugh, Co. Mayo, Ireland",223,201803
2021-03-24,"CLOONAGH, BALLINFULL, SLIGO",,20,319600.0,0,0,1,,54.364489,-8.6359274,58,"Cloonagh, Co. Sligo, Ireland",419,202103
2021-08-20,"2 MURMONT COURT, MAYFIELD, CORK",,3,250000.0,0,0,1,,51.9112725,-8.441479,64,"Cill Dara, 2 Murmont Ct, Mayfield, Cork, T23 K2K4, Ireland",3084,202108
2018-02-05,"17 Hazel Hill, Maryborough Ridge, Maryborough Hill",,3,436122.0,0,1,0,greater than or equal to 125 sq metres,51.8616527,-8.4111343,63,"Maryborough Hill, Co. Cork, Ireland",4071,201802
2018-11-12,"23 DUN EMER GLADE, LUSK, DUBLIN",,5,230000.0,0,0,1,,53.5242964,-6.1780739,64,"23 Dun Emer Glade, Lusk, Co. Dublin, Ireland",3245,201811
2014-05-09,"48 TEMPLE VIEW COPSE, CLAREHALL, DUBLIN 13",Dublin 13,5,355000.0,0,0,1,,53.398207,-6.1759491,64,"48 Temple View Copse, Clarehall, Dublin 13, D13 V2W4, Ireland",6886,201405
2012-12-28,"12 Erris View, Boyle",,19,75000.0,0,0,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.98177769999999,-8.2822731,64,"12 Erris View, Warren, Boyle, Co. Roscommon, F52 FV06, Ireland",3413,201212
2017-06-16,"CHEZ NOUS, CHAPEL LANE, NEWBRIDGE",,8,317000.0,0,0,1,,53.18106849999999,-6.7892278,62,"Chez Nous, Chapel Ln, Kilbelin, Newbridge, Co. Kildare, Ireland",5325,201706
2021-03-08,"ST MARTINS, SPIDDAL RD, MOYCULLEN",,6,330000.0,0,0,1,,53.2441766,-9.3053627,57,"Bohoona East, Spiddal, Co. Galway, Ireland",3320,202103
2021-04-22,"12 MILLBROOK CLOSE, GURTEENROE, MACROOM",,3,320000.0,0,0,1,,51.91039079999999,-8.9815361,64,"12 Millbrook Cl, Millstreet Road, Macroom, Co. Cork, P12 V102, Ireland",5056,202104
2017-06-01,"6 BELLEVUE, DUNCANNON, NEW ROSS",,24,141000.0,0,0,1,,52.822473642491516,-7.744852870130693,0,,0,201706
2013-08-07,"21 Allenton Lawns, Tallaght",,5,80190.0,1,0,1,,53.27339869999999,-6.3554886,64,"21 Allenton Lawns, Ballycragh, Dublin 24, D24 K25C, Ireland",1268,201308
2019-09-27,"36 MAYESTON COURT, ST MARGARETS RD, DUBLIN 11",Dublin 11,5,190000.0,0,0,1,,53.4063489,-6.2857518,64,"36 Mayeston Rise, Poppintree, Dublin, Ireland",4935,201909
2018-06-22,"MANNIN, AGHAMORE, BALLYHAUNIS",,15,150000.0,0,0,1,,53.7628378,-8.7645957,57,"Friarsground, Ballyhaunis, Co. Mayo, Ireland",256,201806
2021-07-29,"SHAMBALA, PROSPECT, SALLINS",,8,498000.0,0,0,1,,53.251067,-6.6652312,57,"Sallins, Co. Kildare, Ireland",406,202107
2015-09-25,"APT E10, HARBOUR VILLAGE, KILLALOE",,2,118000.0,0,0,1,,52.808886,-8.4475152,57,"Shantraud, Killaloe, Co. Clare, Ireland",633,201509
2019-11-29,"ST BRIDGETS, CONVENT HILL, BALLINA",,15,60000.0,0,0,1,,54.1158674,-9.1613286,63,"Convent Hill, Ballina, Co. Mayo, Ireland",4067,201911
2020-02-28,"2 RIVERWOOD GROVE, DUBLIN 15, DUBLIN",Dublin 15,5,410000.0,0,0,1,,53.3741351,-6.3977009,64,"2 Riverwood Grove, Carpenterstown, Dublin 15, D15 R6Y5, Ireland",6114,202002
2014-11-14,"32 THE HEIGHTS, BROADALE DOUGLAS, CORK",,3,393000.0,0,0,1,,51.8670042,-8.4104532,64,"32 The Heights, Maryborough Hill, Broadale, Cork, T12 ENV9, Ireland",7088,201411
2010-09-24,"85 briarwood ave, clonsilla, d 15",Dublin 15,5,178000.0,0,0,1,,53.3868977,-6.4244504,58,"Clonsilla, Dublin, Ireland",512,201009
2014-10-16,"25 BELFRY CRESCENT, ST ALPHONSUS RD, DUNDALK",,14,220000.0,0,0,1,,53.9981732,-6.3883173,64,"25 Belfry Cres, Marshes Lower, Dundalk, Co. Louth, A91 D9DR, Ireland",1753,201410
2019-05-23,"BALLYSHANE, KINNITTY, COUNTY OFFALY",,18,40000.0,0,0,1,,53.0885428,-7.747354999999999,37,"Ballyshane, Kinnitty, Co. Offaly, Ireland",665,201905
2020-04-24,"KNOCKIERAN, BLESSINGTON, WICKLOW",,25,321429.0,0,0,1,,53.1650235,-6.523237900000001,62,"Knockieran Cottage, Knockieran Lower, Blessington, Co. Wicklow, Ireland",2846,202004
2019-08-27,"149 Barleyfield, Wicklow Hills, Newtownmountkennedy",,25,229074.89,0,1,0,,53.0886778,-6.116511399999999,44,"152 Barleyfield, Wicklow hills, Moneycarroll, Co. Wicklow, Ireland",1597,201908
2018-11-23,"45 WILLOWBROOK LAWNS, CELBRIDGE, KILDARE",,8,260000.0,0,0,1,,53.344394,-6.547536,64,"45 Willowbrook Lawns, Aghards, Celbridge, Co. Kildare, W23 C9Y7, Ireland",7634,201811
2014-12-15,"Fuchsia Lodge, Baltimore",,3,350000.0,0,0,1,,51.4843274,-9.3661093,57,"Ballylinchy, Baltimore, Co. Cork, Ireland",274,201412
2020-10-20,"25 Carraig Beag, Drumalee, Co. Cavan",,1,215859.0,0,1,0,,54.0058405,-7.3474645,63,"Carraig Beag, Billis, Co. Cavan, Ireland",1651,202010
2019-01-18,"4 Grace Park Row, Grace Park Wood, Grace Park Road",Dublin 9,5,600000.0,0,1,0,,53.3701665,-6.2443872,64,"4 Grace Park Row, Drumcondra, Dublin, Co. Dublin, Ireland",3809,201901
2011-11-24,"7 Tonguefield Road, Kimage",,5,100000.0,0,0,1,,53.3195588,-6.2965494,64,"7 Tonguefield Rd, Crumlin, Dublin, D12 DEC3, Ireland",7259,201111
2020-03-09,"18 BISHOP ST, LIMERICK, LIMERICK",,12,110000.0,0,1,0,,52.6692688,-8.622836999999999,64,"18 Bishop St, Limerick, V94 DPC9, Ireland",1832,202003
2018-06-12,"24 THE GROVE, GLEANN ULL, BALLYHOOLY",,3,214000.0,0,0,1,,52.1452748,-8.3980968,57,"Ballyhooly South, Ballyhooly, Co. Cork, Ireland",6483,201806
2017-07-09,"GOLF LINKS RD, MORNINGTON, MEATH",,16,525000.0,0,0,1,,53.714967,-6.2511661,63,"Golf Links Rd, Mornington, Co. Meath, Ireland",4618,201707
2017-12-18,"15 BERYSTEDE, LEESON PARK, DUBLIN 6",Dublin 6,5,455000.0,0,0,1,,53.32745140000001,-6.2526084,62,"Berystede, Leeson Park, Ranelagh, Dublin 6, Ireland",693,201712
2019-05-20,"102 LEAS NA MARA, BALLYMONEEN RD, GALWAY",,6,185000.0,0,0,1,,53.26912189999999,-9.118621,64,"102 Léas Na Mara, Galway, Ireland",4783,201905
2015-12-21,"TOOREENA, RENVYLE, CONAMARA",,6,162000.0,0,0,1,,53.5892486,-9.9600556,63,"Connemara Loop, Tooreena, Co. Galway, Ireland",4727,201512
2015-04-24,"KILLINAGH, CARBURY, NAAS",,8,280000.0,0,0,1,,52.822473642491516,-7.744852870130693,0,,0,201504
2014-12-16,"7 Bothair Tighernan, Attirory, Carrick on Shannon",,11,65000.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.9434644,-8.072683099999999,64,"7 Bothair Tiernan, Attifinlay, Carrick-On-Shannon, Co. Leitrim, N41 XP22, Ireland",1913,201412
2012-02-02,"The Rock, Bundoran",,4,23100.0,1,0,1,,54.4791416,-8.2779341,57,"Drumacrin, Bundoran, Co. Donegal, Ireland",323,201202
2021-04-03,"APT 3 MCGARR HOUSE, CHURCH STREET, LOUGHREA",,6,50000.0,0,0,1,,53.1989136,-8.5660931,57,"Loughrea, Co. Galway, Ireland",404,202104
2020-06-17,"16 Willow Avenue, The Willows, Dublin Road",,16,211750.0,0,1,0,,53.3120454,-6.400163399999999,64,"16 Willow Ave, Brideswell Commons, Dublin 22, D22 R2X9, Ireland",7608,202006
2014-02-04,"CLOGHERMORE, CLEVERAGH, SLIGO",,20,250000.0,0,0,1,,54.2657006,-8.4549945,59,"Cleveragh, Sligo, Ireland",867,201402
2016-11-03,"36 ARD THOMAIN, SLI NA MANACH, MUNGRET",,12,220265.0,0,1,0,greater than 125 sq metres,52.6380822,-8.6756422,64,"36 Ard Thomain, Skehacreggaun, Limerick, Co. Limerick, V94 E02H, Ireland",1375,201611
2015-01-09,"24 KILTERAGH, DOORADOYLE, LIMERICK",,12,177000.0,0,0,1,,52.6377075,-8.6403436,64,"24 Kilteragh, Dooradoyle, Limerick, Ireland",4413,201501
2014-08-13,"KILLIAN, NEWBRIDGE, BALLINASLOE",,6,73250.0,0,0,1,,52.822473642491516,-7.744852870130693,0,,0,201408
2016-08-23,"2 Engine House, Dargan's Way, Station Road",Dublin 13,5,603524.0,0,1,0,greater than 125 sq metres,34.419083,-119.697451,11,"18 E Ortega St, Santa Barbara, CA 93101, USA",3288,201608
2019-11-27,"19 GRACEFIELD AVE, ARTANE, DUBLIN 5",Dublin 5,5,600000.0,0,0,1,,53.3790541,-6.194778899999999,64,"19 Gracefield Ave, Donaghmede, Dublin 5, D05 F772, Ireland",3811,201911
2021-09-16,"3 RACECOURSE PARK, THE COAST, BALDOYLE",Dublin 13,5,383259.91,0,1,0,,53.40064750000001,-6.1462498,64,"3 Racecourse Pk, Stapolin, Dublin, Co. Dublin, Ireland",5758,202109
2017-03-02,"1 ORMOND FLATS, MITCHEL ST, THURLES",,21,17500.0,0,0,1,,52.6816661,-7.8028279,63,"Mitchel St, Thurles, Co. Tipperary, Ireland",6588,201703
2017-08-31,"SPANISH POINT ROAD, MILTOWN MALBAY, CO CLARE",,2,218000.0,0,0,1,,52.849188,-9.4136866,63,"Spanish Point Rd, Co. Clare, Ireland",5678,201708
2019-12-09,"APT 2 LOOCEVILLE HOUSE, ST AGNES ROAD, CRUMLIN",,5,160000.0,0,0,1,,53.3218253,-6.319077900000001,62,"Apartment 3, Looceville House, St Agnes Rd, Crumlin, Dublin 12, Ireland",1080,201912
2021-09-12,"CHARLESTOWN, BALLYCUMBER, OFFALY",,18,325000.0,0,0,1,,53.3264159,-7.686113700000001,57,"Ballycumber, Co. Offaly, Ireland",417,202109
2021-09-30,"Apartment 50, Second Floor - Block A, Belvoir",,5,427589.0,0,0,0,,52.822473642491516,-7.744852870130693,0,,0,202109
2019-12-18,"CLASHMAGUIRE, CLONDROHID, MACROOM",,3,92500.0,0,0,1,,51.9048039,-8.9588478,57,"Sleveen East, Macroom, Co. Cork, Ireland",3318,201912
2016-07-04,"ERIN VIEW, MOUNTAINSTOWN, DUNLEER",,14,198000.0,0,0,1,,53.8338062,-6.3901064,62,"Erin View, Mountaintown, Dunleer, Co. Louth, Ireland",7396,201607
2017-07-14,"51 ARDKEALE, MOUNT OVAL VILLAGE, ROCHESTOWN",,3,235000.0,0,0,1,,51.8680234,-8.410034699999999,64,"51 Ardkeale, Mount Oval Village, Cork, T12 YX7E, Ireland",1388,201707
2016-12-21,"11 Hollywoodrath Crescent, Hollystown",Dublin 15,5,262115.0,0,1,0,greater than or equal to 125 sq metres,53.42490950000001,-6.3759736,62,"11 Hollywoodrath Rise, Hollywoodrath, Dublin 15, D15 YY2H, Ireland",4137,201612
2012-11-26,"1 coastguard cottage, point road, dundalk",,14,67500.0,0,0,1,,54.0065436,-6.3485763,62,"Coastguard Cottages, Lower Point Rd, Point, Dundalk, Co. Louth, Ireland",2857,201211
2017-11-24,"8 Coolkellure Rise, Coolkellure, Lehenaghmore",,3,261629.95,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,51.8657627,-8.487297,64,"8 Coolkellure Ave, Lehenagh Beg, Cork, Co. Cork, T12 HX90, Ireland",2791,201711
2021-12-21,"No. 9 An Gairdin Cuil, Cosmona, Loughrea",,6,262885.0,0,1,0,,53.20799969999999,-8.5824664,58,"Cosmona, Cois Na Coille, Co. Galway, Ireland",430,202112
2016-09-22,"THE LODGE, GLENLEIGH, RATHCOOLE",,3,130000.0,0,0,1,,53.2817307,-6.466167,57,"Rathcoole, Co. Dublin, Ireland",403,201609
2020-10-22,"5 Dun Cairn, Donacarney",,16,449303.63,0,1,0,,53.71007609999999,-6.282918,44,"Donacarney Little, Co. Meath, Ireland",4645,202010
2018-03-14,"1 Larkfield Place, Clay Farm, Leopardstown",,5,431718.06,0,1,0,greater than or equal to 125 sq metres,53.2576075,-6.199561699999999,64,"1 Larkfield Pl, Ballyogan, Dublin, D18 DK70, Ireland",4525,201803
2012-11-30,"57 The Way, Hunters Run, Clonee",Dublin 15,5,180000.0,0,0,1,,53.4006208,-6.4200196,64,"57 The Way, Hunter's Run, Clonee, Co. Dublin, D15 FYK8, Ireland",7200,201211
2014-06-06,"6 GLENGARA PARK, GLENAGEARY, DUBLIN",,5,685000.0,0,0,1,,53.2855401,-6.1288223,64,"6 Glengara Park, Glenageary, Dublin, A96 P3F9, Ireland",3745,201406
2017-01-09,"30 DERHEEN, THURLES, TIPPERARY",,21,120000.0,0,0,1,,52.6759647,-7.814296,64,"30 Derheen, Thurles Townparks, Thurles, Co. Tipperary, E41 VN84, Ireland",3127,201701
2018-05-25,"170 RATHBOURNE, COURT EARLSWOOD, ASHTOWN DUBLIN 15",Dublin 15,5,300000.0,0,0,1,,53.3764431,-6.3238588,64,"170 Rathborne Ct, Ashtown, Dublin, Ireland",5805,201805
2018-11-23,"UNIT 4 BLOCK A, BROADMEADOW CASTLE, ASHBOURNE MEATH",,16,210000.0,0,0,1,,53.51018,-6.3979924,63,"Broadmeadow Castle, Milltown, Ashbourne, Co. Meath, Ireland",2221,201811
2019-02-15,"3 Belltree Green, Belltree, Clongriffin",Dublin 13,5,352422.0,0,1,0,,53.4070257,-6.1544662,64,"3 Belltree Green, Donaghmede, Dublin, Ireland",1777,201902
2010-07-04,"38 Castlegate Park, Adamstown Castle, Dublin",,5,202643.17,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.3375439,-6.455139399999999,64,"38 Castlegate Park, Adamstown, Lucan, Co. Dublin, Ireland",2274,201007
2012-06-29,"30 Parkfield, New Ross",,24,80000.0,0,0,1,,52.3890683,-6.9478263,64,"30 Parkfield, Southknock, New Ross, Co. Wexford, Y34 FP98, Ireland",5561,201206
2021-11-26,"3 CARRIGMORE TERRACE, FORTUNESTOWN LANE, SAGGART",Dublin 24,5,410000.0,0,0,1,,53.28268689999999,-6.4289473,64,"3 Carrigmore Terrace, Fortunestown, Saggart, Co. Dublin, D24 NY58, Ireland",2194,202111
2019-05-23,"72 THE DOWNINGS, PROSPEROUS, NAAS",,8,240000.0,1,0,1,,53.28952049999999,-6.760553799999999,64,"72 The Downings, Curryhills, Prosperous, Co. Kildare, W91 X0X9, Ireland",7009,201905
2012-10-19,"2 St. Wolstans Court, Celbridge",,8,275000.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.3343391,-6.5629559,47,"Shackleton Rd, Ballymakealy Lower, Celbridge, Co. Kildare, Ireland",5858,201210
2018-12-12,"6 the glades, old grange, monasterevin",,8,243171.81,0,1,0,,53.14836,-7.05166,63,"Old Grange Ave, Barraderra, Co. Kildare, Ireland",3817,201812
2021-06-30,"OVERHEAD APARTMENT, 22-24 MAIN STREET, TIPPERARY",,21,128500.0,0,0,1,,52.47378940000001,-8.1618514,1,"Co. Tipperary, Ireland",7245,202106
2021-08-26,"55 OMOORE PLACE, PORTLAOISE, LAOIS",,10,30000.0,0,0,1,,53.04173669999999,-7.3072468,64,"55 O'Moore Pl, Borris Little, Portlaoise, Co. Laois, R32 YY2Y, Ireland",5344,202108
2015-12-21,"12 LOCK MILLS, GROVE ISLAND, CORBALLY",,12,98000.0,0,0,1,,52.6675648,-8.6164889,62,"Lock Mills, Grove Island, Limerick, Ireland",5066,201512
2015-09-16,"AUGHNACURRA, CIRCULAR RD, GALWAY",,6,75000.0,0,0,1,,53.282776,-9.0824711,63,"Circular Rd, Galway, Ireland",5932,201509
2019-01-11,"MAIN HOUSE, KILFRUSH STUD, KNOCKLONG",,12,800000.0,0,0,1,,52.43690110000001,-8.4107504,44,"Kilfrush, Knocklong East, Knocklong, Co. Limerick, Ireland",675,201901
2014-11-12,"2 CHESTNUT GROVE BAY EST, DUNDALK, LOUTH",,14,132000.0,0,0,1,,53.9975326,-6.3755926,64,"2 Chestnut Grove, Bay Estate, Dundalk, Co. Louth, A91 N2H5, Ireland",2408,201411
2016-05-04,"32 An Pairc, Gneeveguilla, Co Kerry",,7,56431.75,0,1,0,less than 38 sq metres,52.1203131,-9.2765382,64,"32 An Páirc, Gneevgullia, Co. Kerry, P51 N6Y4, Ireland",1303,201605
2020-02-13,"46 GROSVENOR COURT, CLONTARF, DUBLIN 3",Dublin 3,5,540000.0,0,0,1,,53.3677344,-6.198616299999999,64,"46 Grosvenor Ct, Clontarf, Dublin 3, D03 N578, Ireland",3905,202002
2017-02-11,"CRANALAGH MORE, EDGEWORTHSTOWN, LONGFORD",,13,140000.0,0,0,1,,53.7135911,-7.5790052,58,"Cranalagh More, Springpark, Co. Longford, Ireland",5124,201702
2017-10-20,"2 THE WAY, THE PADDOCKS, HANSFIELD",,5,281938.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.3961029,-6.4391348,63,"The Paddocks, Hansfield, Dublin, Ireland",5477,201710
2014-08-21,"Kilgobbin, Adare",,12,47000.0,0,0,1,,52.58327180000001,-8.7683489,58,"Kilgobbin, Ashgrove, Co. Limerick, Ireland",216,201408
2018-04-13,"BEENBAWN, DINGLE, KERRY",,7,300000.0,0,0,1,,52.12203,-10.24848,57,"Beenbane, Beenbawn, Co. Kerry, Ireland",283,201804
2021-05-21,"APT 1, 25 WOLFE TONE ST, DUBLIN",Dublin 1,5,331000.0,0,0,1,,53.3493981,-6.2678257,65,"Apartment 1, 25 Wolfe Tone St, North City, Dublin, D01 PK65, Ireland",983,202105
2014-10-24,"WATERFALL HOUSE, GARRETTSTOWN, CORK",,3,220000.0,0,0,1,,51.6523414,-8.5893889,62,"Apartment 2, Waterfall House, Garrettstown, Co. Cork, Ireland",1047,201410
2021-01-29,"3 FAIRFIELD RD, GLASNEVIN, DUBLIN",Dublin 9,5,485000.0,0,1,0,,53.37023319999999,-6.2676042,64,"3 Fairfield Rd, Glasnevin, Dublin 9, D09 K6Y9, Ireland",3450,202101
2019-03-27,"Tominearly, Clonroche, County Wexford",,24,300000.0,0,1,0,,52.4515329,-6.7409686,58,"Tominearly, Co. Wexford, Ireland",423,201903
2013-05-17,"3 Bride Close, off Bride Street",Dublin 8,5,74250.0,1,0,1,,53.3400909,-6.2698493,63,"Bride St, Dublin, Ireland",6560,201305
2011-05-31,"106 Lr. Churchtown Rd., Churchtown",,5,505000.0,0,0,1,,53.2979893,-6.2546614,64,"Greenfield, 106 Churchtown Rd Lower, Churchtown Lower, Dublin 14, D14 H006, Ireland",7,201105
2019-08-07,"22 LIMA LAWN, MAGAZINE RD, CORK",,3,385000.0,0,0,1,,51.8883758,-8.4991718,64,"22 Lima Lawn, Glasheen, Cork, Ireland",4586,201908
2017-09-15,"11 Churchfields Park, Ashbourne",,16,343612.3,0,1,0,greater than or equal to 125 sq metres,53.5077912,-6.408191299999999,64,"11 Churchfield Park, Killegland, Ashbourne, Co. Meath, A84 HW13, Ireland",2439,201709
2017-03-23,"23 GERALDINE ST, PHIBSBORO, DUBLIN 7",Dublin 7,5,355000.0,0,0,1,,53.357639,-6.269824499999999,64,"23 Geraldine St, Phibsborough, Dublin, D07 X0H2, Ireland",3656,201703
2020-03-04,"90 BLUEBELL WOODS, ORANMORE, GALWAY",,6,265000.0,0,0,1,,53.26432639999999,-8.9330488,64,"90 Bluebell Woods, Oran More, Oranmore, Co. Galway, Ireland",1884,202003
2019-11-15,"33 KEVIN BARRY VILLAS, TRALEE, CO KERRY",,7,86000.0,0,0,1,,52.2652881,-9.693993299999999,64,"33 Kevin Barry Villas, Cloon More, Tralee, Co. Kerry, V92 EFC1, Ireland",4352,201911
2010-04-03,"1 Lakelands, Dripsey, cork",,3,325000.0,0,0,1,,51.913308,-8.7226108,64,"1 Lakelands, Dromgownagh, Dripsey, Co. Cork, P12 DT86, Ireland",4489,201004
2013-10-31,"11 Wellfield, Kilcoole",,24,325000.0,0,0,1,,53.1075166,-6.0612201,64,"11 Wellfield, Ballydonarea, Kilcoole, Co. Wicklow, A63 KX27, Ireland",7502,201310
2017-04-26,"College Road, Mountbellew, Ballinasloe",,6,97000.0,0,1,0,greater than or equal to 125 sq metres,53.4686175,-8.492205,63,"College Rd, Treanrevagh, Co. Galway, Ireland",6002,201704
2019-07-19,"85 ASSUMPTA PARK, NEWCASTLE WEST, LIMERICK",,12,120000.0,0,0,1,,52.4516341,-9.0552744,64,"85 Assumpta Park, Gortboy, Newcastle West, Co. Limerick, V42 HD92, Ireland",1470,201907
