DateofSale,Address,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,formatted_address
2019-12-11,"91 BALLYBOUGH RD, DUBLIN 3, DUBLIN",Dublin,475000,No,No,Second-Hand Dwelling house /Apartment,"91 Ballybough Rd, Ballybough, Dublin 3, D03 HP26, Ireland"
2020-1-31,"47 HANOVER RIVERSIDE, BLOCK K, SIR JOHN ROGERSON QUAY",Dublin,445000,No,No,Second-Hand Dwelling house /Apartment,"Sir John Rogerson's Quay, Grand Canal Dock, Dublin, Ireland"
2021-7-4,"123 CARTUR MOR, CLYBAUN RD, KNOCKNACARRA",Galway,270000,No,No,Second-Hand Dwelling house /Apartment,"123 Cartúr Mór, Galway, Ireland"
2013-8-10,"49 Crosforge, Saggart",Dublin,207048,No,Yes,New Dwelling house /Apartment,"49 Crosforge, Saggart, Co. Dublin, D24 VH66, Ireland"
2017-2-11,"28 THE GRANGE, DONORE, MEATH",Meath,275000,No,No,Second-Hand Dwelling house /Apartment,"28 The Grange, Cruicerath, Donore, Co. Meath, A92 P6H6, Ireland"
2016-6-24,"29 AMBRA HOUSE, ST BRENDANS AVENUE, GALWAY",Galway,142500,No,No,Second-Hand Dwelling house /Apartment,"Apartment 9, Amhra House, Bóthar Na mBan, Galway, Ireland"
2019-11-10,"17 ABBEY GARDENS, Abbeyside, Dungarvan",Waterford,220264.32,No,Yes,New Dwelling house /Apartment,"17 Abbey Gardens, Dungarvan, Co. Waterford, Ireland"
2011-1-9,"Kilbarry Road, Dunmanway",Cork,136000,No,No,Second-Hand Dwelling house /Apartment,"Kilbarry Rd, Co. Cork, Ireland"
2016-7-7,"2 LISIN COURT, MIDLETON, CORK",Cork,82500,No,No,Second-Hand Dwelling house /Apartment,"Lisín Court, Midleton, Co. Cork, Ireland"
2018-11-22,"4 GOLDEN RIDGE CLOSE, SKERRIES RD, RUSH",Dublin,255000,No,No,Second-Hand Dwelling house /Apartment,"4 Golden Ridge Ave, Rush, Co. Dublin, Ireland"
2013-8-11,"744 Collins Avenue Extension, Santry",Dublin,228500,No,No,Second-Hand Dwelling house /Apartment,"744 Collins Ave Ext, Whitehall, Dublin 9, D09 Y7X0, Ireland"
2018-7-11,"Ballymaddock, Carlow Road, ABBEYLEIX",Laois,205000,No,No,Second-Hand Dwelling house /Apartment,"Ballymaddock, Carlow Road, Co. Laois, Ireland"
2019-12-12,"16 Parkview Green, Parkview  Poppintree, Ballymun",Dublin,86123.35,No,Yes,New Dwelling house /Apartment,"16 Parkview Green, Ballymun - Finglas, Dublin, Ireland"
2015-10-23,"150 BEATTY PARK, CELBRIDGE, KILDARE",Kildare,342000,No,No,Second-Hand Dwelling house /Apartment,"150 Beatty Park, Celbridge, Co. Kildare, W23 TR83, Ireland"
2015-6-2,"221 Cratloewood, Old Cratloe Road",Limerick,7500,No,Yes,New Dwelling house /Apartment,"Old Cratloe Road, Limerick, V94 EYC1, Ireland"
2015-6-1,"44 MOUNT PLEASANT SQUARE, RANELAGH, DUBLIN 6",Dublin,1045000,No,No,Second-Hand Dwelling house /Apartment,"44 Mountpleasant Square, Ranelagh, Dublin 6, D06 XK44, Ireland"
2017-10-5,"13 WARREN GROVE, BOYLE, CO ROSCOMMON",Roscommon,45000,No,No,Second-Hand Dwelling house /Apartment,"13 Warren Grove, Warren, Boyle, Co. Roscommon, F52 DP29, Ireland"
2017-1-19,"12 ST. DECLANS, TERRANCE, MARINO",Dublin,380000,No,No,Second-Hand Dwelling house /Apartment,"12 St Declan's Terrace, Dublin 3, D03 W5C8, Ireland"
2017-10-24,"8 FRIARY WALK, CALLAN, CO KILKENNY",Kilkenny,250000,No,No,Second-Hand Dwelling house /Apartment,"8 Friary Walk, Clashacollare, Callan, Co. Kilkenny, R95 WY24, Ireland"
2017-7-24,"86 THE PINES, SEA RD, ARKLOW",Wicklow,242500,No,No,Second-Hand Dwelling house /Apartment,"86 The Pines, Tiknock, Arklow, Co. Wicklow, Ireland"
2015-7-28,"22 UPPER MAIN ST, ARKLOW, WICKLOW",Wicklow,150000,No,No,Second-Hand Dwelling house /Apartment,"22 Upper Main St, Arklow, Co. Wicklow, Y14 XC82, Ireland"
2019-12-16,"423 KILMAINHAM SQ, KILMAINHAM, DUBLIN 8",Dublin,385500,No,No,Second-Hand Dwelling house /Apartment,"Kilmainham Square, Inchicore Rd, Inchicore, Dublin 8, Ireland"
2017-7-26,"12 &12A NAUGHTONS PLACE, HENRY STREET, LIMERICK",Limerick,30000,No,No,Second-Hand Dwelling house /Apartment,
2018-9-1,"BALLINDINAS, BARNTOWN, WEXFORD",Wexford,215000,No,No,Second-Hand Dwelling house /Apartment,"Ballindinas, Co. Wexford, Ireland"
2018-12-19,"13 The Meadows, Ros Mor, Kilmallock Road",Limerick,198237,No,Yes,New Dwelling house /Apartment,"13 The Meadows, Crossagalla, Limerick, V94 13W6, Ireland"
2014-7-17,"40 KNIGHTSWOOD, MATTHEWS LANE, DROGHEDA",Meath,123303,No,Yes,New Dwelling house /Apartment,"40 Knights Wood, Lagavooren, Co. Meath, Ireland"
2018-9-21,"7 MOUNTAIN VIEW PARK, CHURCHTOWN, DUBLIN 14",Dublin,410000,No,No,Second-Hand Dwelling house /Apartment,"7 Mountain View Park, Whitehall, Dublin 14, D14 EY67, Ireland"
2011-11-3,"243 Clonliffe Road, Dublin 7",Dublin,350000,No,No,Second-Hand Dwelling house /Apartment,"7 Robert St, Clonliffe Rd, Drumcondra, Dublin 3, D03 VX01, Ireland"
2016-5-27,"11 MAPLE GROVE, GLENDALE, ROSSLARE",Wexford,125000,No,No,Second-Hand Dwelling house /Apartment,"11 Maple Grove, Whitehouse, Rosslare, Co. Wexford, Y35 D866, Ireland"
2012-6-22,"6 Mount Prospect Drive, Clontarf",Dublin,350000,No,No,Second-Hand Dwelling house /Apartment,"6 Mount Prospect Dr, Clontarf, Dublin 3, D03 ER89, Ireland"
2020-1-21,"DERVILLA, 2 CHURCH RD, BALLINA",Mayo,103000,No,No,Second-Hand Dwelling house /Apartment,"2 Church Rd, Carrowcushlaun West, Ballina, Co. Mayo, Ireland"
2013-7-22,"21 Hamilton Street, Off Donore Avenue",Dublin,265000,No,No,Second-Hand Dwelling house /Apartment,"Donore Ave, Saint Catherine's, Dublin, Ireland"
2019-9-27,"LACKENDARRA, GLANTANE, MALLOW",Cork,150000,No,No,Second-Hand Dwelling house /Apartment,"Lackendarra, Co. Waterford, Ireland"
2015-10-9,"APT 25, THE MOORINGS, PORTOBELLO DUBLIN 8",Dublin,370000,No,No,Second-Hand Dwelling house /Apartment,"Apartment 22, The Moorings, Portobello Harbour, Saint Kevin's, Dublin 8, D08 R2N2, Ireland"
2019-1-24,"2 Glaslinn, Portrane Road, Donabate",Dublin,365639,No,Yes,New Dwelling house /Apartment,"2 Glaslinn, Donabate, Co. Dublin, Ireland"
2019-8-3,"11 Oakwood Park, Derrinturn",Kildare,261500,Yes,Yes,New Dwelling house /Apartment,"Derrinturn, Co. Kildare, Ireland"
2015-2-19,"15 Hawthorn, Inniscarra View, Ballincollig",Cork,170000,No,No,Second-Hand Dwelling house /Apartment,"Inniscarra View, Ballincollig, Co. Cork, Ireland"
2010-12-2,"joanstown, carrick on suir",Waterford,135000,No,No,Second-Hand Dwelling house /Apartment,"Carrick-On-Suir, Co. Tipperary, Ireland"
2010-11-16,"14 Englewood Drive, Shercock",Cavan,105726.87,No,Yes,New Dwelling house /Apartment,"14 Englewood Dr, Lisdrumskea, Shercock, Co. Cavan, A81 XD71, Ireland"
2016-9-11,"43 SILVERBROOK, MILL RD, CORBALLY",Limerick,165000,No,No,Second-Hand Dwelling house /Apartment,"43 Mill Rd, Silverbrook, Corbally, Limerick, V94 YYD6, Ireland"
2020-8-5,"4 MILLBANK GLEN, DROMAHAIR, LEITRIM",Leitrim,167000,No,No,Second-Hand Dwelling house /Apartment,"4 Millbank Glen, Carrickacroghery, Dromahair, Co. Leitrim, F91 R8C0, Ireland"
2011-7-15,"12 Oakdown Road, Churchtown, Dublin 14",Dublin,380000,No,No,Second-Hand Dwelling house /Apartment,"12 Oakdown Rd, Rathfarnham, Dublin 14, D14 W932, Ireland"
2014-6-6,"7 willowwood, ballisodare",Sligo,145000,No,No,Second-Hand Dwelling house /Apartment,"7 Willow Wood, Knoxspark, Ballysadare, Co. Sligo, F91 V8W2, Ireland"
2017-2-21,"40 RIVER SIDE, KINNEGAD, COUNTY WESTMEATH",Westmeath,141000,No,No,Second-Hand Dwelling house /Apartment,"Kinnegad, Co. Westmeath, Ireland"
2020-3-16,"ASSUMPTA TERRACE, BALLYMORE EUSTACE, NAAS",Kildare,45000,Yes,No,Second-Hand Dwelling house /Apartment,"Sousheen Common, Ballymore Eustace, Co. Kildare, Ireland"
2020-9-24,"45 HIGHFIELD, DROGHEDA, LOUTH",Louth,240000,No,No,Second-Hand Dwelling house /Apartment,"45 Highfield, Drogheda, Co. Louth, A92 R792, Ireland"
2016-3-18,"9 QUAY ST, HARBOUR BAY, DUNGARVAN",Waterford,52500,No,No,Second-Hand Dwelling house /Apartment,"9 Quay St, Abbeyside, Dungarvan, Co. Waterford, X35 FT20, Ireland"
2021-4-30,"KILCUMNEY, COLLINSTOWN, WESTMEATH",Westmeath,80000,No,No,Second-Hand Dwelling house /Apartment,"Collinstown, Co. Westmeath, Ireland"
2018-8-31,"NETTERVILLE MANOR, DOWTH, MEATH",Meath,1950000,No,No,Second-Hand Dwelling house /Apartment,"Dowth, Co. Meath, Ireland"
2010-8-1,"Number 8, Florence Road, Bray",Wicklow,16000,No,No,Second-Hand Dwelling house /Apartment,"8 Florence Rd, Bray, Co. Wicklow, A98 T860, Ireland"
2011-1-28,"8 Osberstown View, Sallins",Kildare,215000,No,Yes,New Dwelling house /Apartment,"8 Osberstown View, Monread North, Sallins, Co. Kildare, W91 H2Y8, Ireland"
2014-9-12,"19 BISHOP STREET, COBH",Cork,30000,Yes,No,Second-Hand Dwelling house /Apartment,"19 Bishop St, Kilgarvan, Cobh, Co. Cork, P24 RT63, Ireland"
2016-2-8,"56 ST DECLANS PLACE, LOWER NEWTOWN, WATERFORD",Waterford,230000,No,No,Second-Hand Dwelling house /Apartment,"Saint Declan's Place, Newtown Lower, Waterford, Ireland"
2011-1-26,"84 Walkinstown DRive, Walkinstown, Dublin 12",Galway,180000,No,No,Second-Hand Dwelling house /Apartment,"84 Walkinstown Dr, Walkinstown, Dublin 12, D12 V0F6, Ireland"
2016-12-16,"36 Barr an Trimoge, Kilkelly",Mayo,30000,No,Yes,New Dwelling house /Apartment,
2012-2-15,"Kiltycahill, Hazelwood",Sligo,125000,No,No,Second-Hand Dwelling house /Apartment,"Hazelwood, Butlers Lane, Co. Sligo, Ireland"
2014-7-15,"42 LENNOX STREET, SOUTH CIRCULAR ROAD, DUBLIN 8",Dublin,445000,No,No,Second-Hand Dwelling house /Apartment,"42 Lennox St, Portobello, Dublin 8, D08 X4X7, Ireland"
2020-9-21,"KILMACOE, CURRACLOE, WEXFORD",Wexford,288000,No,No,Second-Hand Dwelling house /Apartment,"Kilmacoe, Co. Wexford, Ireland"
2016-2-11,"4 PEBBLE PLACE, PEBBLE BEACH, TRAMORE",Waterford,55000,No,No,Second-Hand Dwelling house /Apartment,"Pebble Drive, Tramore, Co. Waterford, Ireland"
2013-9-9,"School Road, Carnmore, Oranmore",Galway,375000,No,No,Second-Hand Dwelling house /Apartment,"Oranmore, Co. Galway, Ireland"
2021-7-28,"DUNMUCKRUM, BUNDORAN, DONEGAL",Donegal,62500,Yes,No,Second-Hand Dwelling house /Apartment,"Dunmuckrum, Co. Donegal, Ireland"
2019-9-9,"44 Cluain Dara, Derrinturn",Kildare,220264,No,No,New Dwelling house /Apartment,"44 Cluain Dara, Derrinturn, Co. Kildare, Ireland"
2020-10-20,"2 GRATTAN ST, YOUGHAL, CORK",Cork,75000,No,No,Second-Hand Dwelling house /Apartment,"2 Grattan St, Youghal-Lands, Youghal, Co. Cork, P36 WT32, Ireland"
2021-11-5,"Apt 47 The Bracken, Marina Village  Greystones",Wicklow,391720,No,Yes,New Dwelling house /Apartment,"Glenveagh Marina Village, Greystones, Co. Wicklow, Ireland"
2012-1-8,"5  Beechview, Rathwire, Killucan",Westmeath,156000,No,No,Second-Hand Dwelling house /Apartment,"5 Beechview, Rathwire, Killucan, Co. Westmeath, N91 DK33, Ireland"
2018-11-13,"56 Wilkins Court, Limekiln Lane, Walkinstown",Dublin,431719,No,Yes,New Dwelling house /Apartment,"Limekiln Ln, Dublin, Ireland"
2021-11-8,"42 The Meadows, Castle Farm, Dunboyne",Meath,400881,No,Yes,New Dwelling house /Apartment,"Dunboyne, Co. Meath, Ireland"
2019-12-19,"1 LAWSON SPINNEY, MALAHIDE, DUBLIN",Dublin,743000,No,No,Second-Hand Dwelling house /Apartment,"1 Lawson Spinney, Malahide Demesne, Malahide, Co. Dublin, K36 FK07, Ireland"
2016-9-21,"5 EVERETTE HOUSE, CHANTIERE GATE, PORTLAOISE",Laois,78000,No,No,Second-Hand Dwelling house /Apartment,"5, Everette House, Chantiere Gate, Ballymooney, Portlaoise, Co. Laois, Ireland"
2010-6-9,"53 Santry Close, Santry",Dublin,316000,No,No,Second-Hand Dwelling house /Apartment,"53 Santry Cl, Santry, Dublin 9, D09 T284, Ireland"
2014-12-22,"57 WEST COURT, DEMESE, CALLAN",Kilkenny,96000,No,No,Second-Hand Dwelling house /Apartment,"57 Westcourt Demesne, Callan North, Callan, Co. Kilkenny, R95 XE06, Ireland"
2018-9-17,"DERRYLUSK, MOUNTRATH, LAOIS",Laois,130000,No,No,Second-Hand Dwelling house /Apartment,"Derrylusk, Spahill, Co. Laois, Ireland"
2010-7-4,"Apartment 24, THe Court  Newtown Manor, Kill",Kildare,158590.31,No,Yes,New Dwelling house /Apartment,"24 The Ct, Newtown, Co. Kildare, Ireland"
2020-11-17,"BARTRA, QUAY RD, BALLINA",Mayo,425000,No,No,Second-Hand Dwelling house /Apartment,"Quay Rd, Ballina, Co. Mayo, Ireland"
2015-7-31,"RATHGLASS, NEW INN, BALLINASLOE",Galway,142500,No,No,Second-Hand Dwelling house /Apartment,"Rath Glas, Kilgarve, Ballinasloe, Co. Galway, Ireland"
2016-6-10,"FORDSTOWN, NAVAN, CO MEATH",Meath,265000,No,No,Second-Hand Dwelling house /Apartment,"Navan, Co. Meath, Ireland"
2021-9-30,"No 5 The Drive, Ledwill Park, Kilcock",Kildare,312775,No,Yes,New Dwelling house /Apartment,"5 The Dr, Ledwill Park, Branganstown, Kilcock, Co. Kildare, W23 KT1Y, Ireland"
2017-1-16,"9 Bridge Avenue, Royal Canal Park, Ratoath Road",Dublin,334801,No,Yes,New Dwelling house /Apartment,"9 Bridge Ave, Ashtown, Dublin 15, D15 F95P, Ireland"
2012-11-29,"102 Glenwood, Dublin Road, Dundalk",Louth,90000,No,No,Second-Hand Dwelling house /Apartment,"102 Glenwood, Marshes Upper, Dundalk, Co. Louth, Ireland"
2017-9-15,"41 KNOCKLYNE VALLEY, SUNHILL, KILLORGLIN",Kerry,180000,No,No,Second-Hand Dwelling house /Apartment,"41 Knocklyne Valley, Knockyline, Killorglin, Co. Kerry, V93 EE00, Ireland"
2021-9-7,"DANGANMORE, BANDON, CO CORK",Cork,175000,No,No,Second-Hand Dwelling house /Apartment,"Dangan More, Co. Cork, Ireland"
2020-10-2,"GLASKENNY HOUSE, GLASKENNY, ENNISKERRY",Wicklow,696500,No,No,Second-Hand Dwelling house /Apartment,"Glaskenny House, Glaskenny, Enniskerry, Co. Wicklow, Ireland"
2012-3-10,"12 Castlerosse Drive, Baldoyle, Dublin 13",Dublin,304000,No,No,Second-Hand Dwelling house /Apartment,"12 Castlerosse Dr, Stapolin, Dublin 13, D13 K188, Ireland"
2010-4-15,"55 Gort na Ri, Athenry",Galway,177000,No,No,Second-Hand Dwelling house /Apartment,"55 Gort Na Rí, Raheen, Baile Átha an Rí, Co. Contae na Gaillimhe, H65 H683, Ireland"
2018-1-30,"114 COILLTE MERLIN, BALLYBANE, GALWAY",Galway,137500,No,No,Second-Hand Dwelling house /Apartment,"Ballybane, Co. Galway, Ireland"
2018-7-26,"69 OLD MILL RACE, ATHGARVAN, NEWBRIDGE",Kildare,410000,No,No,Second-Hand Dwelling house /Apartment,"69 The Old Mill Race, Blackrath, Athgarvan, Co. Kildare, W12 A302, Ireland"
2021-7-5,"112 THE ELMS, MOUNT MERRION AVE, BLACKROCK",Dublin,365000,No,No,Second-Hand Dwelling house /Apartment,"The Elms, Mount Merrion Ave, Merrion, Blackrock, Co. Dublin, Ireland"
2021-7-13,"88 Viewmount, Knockadosan, Rathdrum",Wicklow,246481.75,No,Yes,New Dwelling house /Apartment,"88 Viewmount, Knockadosan, Co. Wicklow, Ireland"
2019-4-3,"20 SUSSEX RD, DONNYBROOK, DUBLIN 4",Dublin,570000,No,No,Second-Hand Dwelling house /Apartment,"20 Sussex Rd, Ballsbridge, Dublin 4, D04 A6C2, Ireland"
2014-8-22,"52 SLI AND CHLAIRIN, CAHEROYAN, ATHENRY",Galway,110000,No,No,Second-Hand Dwelling house /Apartment,"Caheroyan Dr, Athenry, Co. Galway, Ireland"
2011-9-22,"40 Pinewoods, Clondalkin, Dublin 22",Dublin,170000,No,No,Second-Hand Dwelling house /Apartment,"40 Pinewood Estate, Gibraltar, Dublin 22, D22 X0H4, Ireland"
2017-11-20,"11 MARINEGATE, BELMONT, COBH",Cork,189000,No,No,Second-Hand Dwelling house /Apartment,"Cobh, Co. Cork, Ireland"
2016-5-16,"91 CLANCY PARK, ENNIS, CO CLARE",Clare,55000,No,No,Second-Hand Dwelling house /Apartment,"91 Clancy Park, Clonroad Beg, Ennis, Co. Clare, V95 D2TT, Ireland"
2017-8-31,"39 BELMONT SQ, RAHENY, DUBLIN 5",Dublin,262555,No,No,Second-Hand Dwelling house /Apartment,"39 Belmont Square, Donaghmede, Dublin, Ireland"
2013-10-18,"52 Cappolodge, Sixmilebridge",Clare,50000,No,No,Second-Hand Dwelling house /Apartment,"52 Cappa Lodge, Sixmilebridge, Co. Clare, V95 Y9E2, Ireland"
2014-12-16,"241 GREENACRES, DUNDALK, LOUTH",Louth,100000,No,No,Second-Hand Dwelling house /Apartment,"241 Greenacres, Marshes Lower, Dundalk, Co. Louth, A91 N9D0, Ireland"
2018-4-19,"2A Cromcastle Green, Kilmore, Dublin 5",Dublin,262831.86,No,Yes,New Dwelling house /Apartment,"2a, 5 Cromcastle Green, Kilmore, Dublin 5, D05 H2W5, Ireland"
2020-4-15,"34 LESLIES ARCH, 0LD QUARTER, BALLINCOLLIG",Cork,400000,No,No,Second-Hand Dwelling house /Apartment,"34 Leslie's Arch, Ballincollig, Co. Cork, P31 EV88, Ireland"
2019-2-7,"10 Hill Bank, Bellingsfield, Kilcullen Road",Kildare,348017.62,No,Yes,New Dwelling house /Apartment,"Bellingsfield, Broadfield, Naas, Co. Kildare, Ireland"
2013-12-18,"9 CONVENT LANE, SKERRIES, DUBLIN",Dublin,220000,No,No,Second-Hand Dwelling house /Apartment,"9 Convent Ln, Townparks, Skerries, Co. Dublin, K34 CY93, Ireland"
2018-7-20,"64 THE STRAND, OCALLAGHAN STRAND, LIMERICK",Limerick,225000,No,No,Second-Hand Dwelling house /Apartment,"O'Callaghan Strand, Limerick, Ireland"
2021-5-2,"CULLAWINNA, FOUR ROADS, MOUNT TALBOT",Roscommon,147500,No,No,Second-Hand Dwelling house /Apartment,"Mount Talbot, Co. Roscommon, Ireland"
2016-11-5,"CORLACKAN, CO GALWAY",Galway,22500,No,No,Second-Hand Dwelling house /Apartment,"Corlackan, Ashbrook, Co. Galway, Ireland"
2014-10-9,"22 RUANBEG CRESCENT, RUANBEG MANOR, KILDARE",Kildare,159000,No,No,Second-Hand Dwelling house /Apartment,"22 Ruanbeg Cres, Ruanbeg Manor, Kildare, R51 EV79, Ireland"
2018-6-21,"23 THE LAURELS, FOTA ROCK, CARRIGTWOHILL",Cork,185000,Yes,No,Second-Hand Dwelling house /Apartment,"Carrigtohill, Carrigtwohill, Co. Cork, Ireland"
2019-9-24,"66 HILLSIDE DR, MULLINGAR, WESTMEATH",Westmeath,180000,No,No,Second-Hand Dwelling house /Apartment,"66 Hillside Dr W, Ballinderry, Mullingar, Co. Westmeath, Ireland"
2011-10-11,"Ballyheerin, Fanad",Donegal,145000,No,No,Second-Hand Dwelling house /Apartment,"Ballyheerin, Co. Donegal, Ireland"
2016-9-13,"16 The Court, Harbour Heights, Passage West",Cork,91806.17,No,Yes,New Dwelling house /Apartment,"16 The Court, Pembroke, Harbour Heights, Co. Cork, T12 AC9P, Ireland"
2017-11-16,"APARTMENT 9, PARK MEWS PARKWAY, ROUNDABOUT  DUBLIN ROAD",Limerick,50000,No,No,Second-Hand Dwelling house /Apartment,"9 Beau Park Mews, Donaghmede, Dublin 13, D13 KD85, Ireland"
2019-12-7,"35 The Grove, Elsemore, Jigginstown",Kildare,316300,No,Yes,New Dwelling house /Apartment,"Jigginstown, Co. Kildare, Ireland"
2016-2-12,"10 THE HALL, CURRAGH GRANGE, NEWBRIDGE",Kildare,275000,No,No,Second-Hand Dwelling house /Apartment,"10 The Hall, Curragh Grange, Newbridge, Co. Kildare, W12 DP62, Ireland"
2016-3-16,"3 LIMEGROVE MANOR, KILNACLOY, MONAGHAN",Monaghan,30358,No,No,Second-Hand Dwelling house /Apartment,"3 Limegrove, Kilnacloy, Monaghan, H18 YK02, Ireland"
2019-9-30,"13 GRANITEFIELD MEWS, ROCHESTOWN AVE, DUN LAOGHAIRE",Dublin,300000,No,No,Second-Hand Dwelling house /Apartment,"13 Granitefield, Rochestown, Dublin, Ireland"
2015-6-30,"ROSELAWN, BRAY RD, FOXROCK DUBLIN 18",Dublin,1750000,No,No,Second-Hand Dwelling house /Apartment,"18 Bray Rd, Cornelscourt, Dublin 18, D18 N8F5, Ireland"
2017-1-2,"BALLINALINAGH, KILMOGANNY, CO KILKENNY",Kilkenny,135000,No,No,Second-Hand Dwelling house /Apartment,"Ballynalinagh, Co. Kilkenny, Ireland"
2019-7-26,"11 HERITAGE AVE, TRIM, MEATH",Meath,265000,No,No,Second-Hand Dwelling house /Apartment,"11 Heritage Ave, Iffernock, Rochford Manor, Co. Meath, C15 R3H2, Ireland"
2016-6-23,"SHANDON, GOREY HILL, GOREY",Wexford,215000,No,Yes,New Dwelling house /Apartment,"Gorey Hill, Co. Wexford, Ireland"
2019-4-26,"OLD PAROCHIAL HOUSE, ROSSCAHILL EAST, GALWAY",Galway,450000,No,No,Second-Hand Dwelling house /Apartment,"Rosscahill East, Co. Galway, Ireland"
2016-11-25,"APT. 2 OVER MCGOWANS BUTCHERS, MAIN STREET, EASKEY",Sligo,14000,No,No,Second-Hand Dwelling house /Apartment,"Main St, Shannonspark West, Easky, Co. Sligo, Ireland"
2013-10-24,"Upper Ballyargus, Redcastle",Donegal,69603.52,No,Yes,New Dwelling house /Apartment,"Ballyargus, The Beeches, Co. Donegal, Ireland"
2017-3-23,"ALVERNO, 52 BLACKROCK RD, CORK",Cork,355000,Yes,No,Second-Hand Dwelling house /Apartment,"Alverno, Blackrock Rd, Ballintemple, Cork, Ireland"
2021-6-23,"86 AIDAN PARK, SHANNON, CLARE",Clare,100000,No,No,Second-Hand Dwelling house /Apartment,"86 Aidan Park, Ballycasey More, Shannon, Co. Clare, V14 HY11, Ireland"
2016-3-30,"17C GREENCASTLE AVENUE, COOLOCK, DUBLIN 5",Dublin,145000,No,No,Second-Hand Dwelling house /Apartment,"17c, 5 Greencastle Ave, Bonnybrook, Dublin, D17 VY93, Ireland"
2018-8-11,"13 Cluain Adain Green, Johnstown, Navan",Meath,194000,No,Yes,New Dwelling house /Apartment,"13 Cluain Adain Green, Clonmagaddan, Navan, Co. Meath, Ireland"
2014-10-21,"13 RUSSELL GROVE RUSSELL SQ, TALLAGHT DUBLIN 24, DUBLIN",Dublin,121000,No,No,Second-Hand Dwelling house /Apartment,"Oldbawn, Dublin 24, Ireland"
2021-7-1,"CARROWCRIN, DROMAHAIR, LEITRIM",Leitrim,149000,No,No,Second-Hand Dwelling house /Apartment,"Carrowcrin, Co. Leitrim, Ireland"
2016-11-11,"25 CHRISTCHURCH HALL, HIGH ST, DUBLIN 8",Dublin,280000,No,No,Second-Hand Dwelling house /Apartment,"Apartment 30, Christchurch Hall, High St, The Liberties, Dublin 8, Ireland"
2017-6-9,"54 BOTHAR RIBH, ARTANE, DUBLIN",Dublin,303000,No,No,Second-Hand Dwelling house /Apartment,"54 Ribh Rd, Harmonstown, Dublin 5, D05 XK49, Ireland"
2020-9-7,"BALLYHEGGON, DONAGHMORE, PORTLAOISE",Laois,91000,No,No,Second-Hand Dwelling house /Apartment,"Donaghmore, Dungannon BT70, UK"
2021-9-30,"38 CARNE CT, HUNTSTOWN, DUBLIN 15",Dublin,244000,No,No,Second-Hand Dwelling house /Apartment,"38 Carne Ct, Huntstown, Dublin, D15 AVY4, Ireland"
2017-12-20,"21 CRANFORD COURT, DONNYBROOK, DUBLIN 4",Dublin,278000,No,No,Second-Hand Dwelling house /Apartment,"Cranford Court, Stillorgan Rd, Priesthouse, Dublin 4, Ireland"
2010-8-6,"16 Colthurst Close, Lucan",Dublin,241000,No,No,Second-Hand Dwelling house /Apartment,"16 Colthurst Cl, Ballyowen, Lucan, Co. Dublin, K78 V094, Ireland"
2018-5-15,"70 BEATTY GROVE, CELLBRIDGE, CO KILDARE",Kildare,310000,No,No,Second-Hand Dwelling house /Apartment,"70 Beatty Grove, Celbridge, Co. Kildare, W23 X314, Ireland"
2015-1-5,"4 CLOCH AN TRA, OMEATH, CO LOUTH",Louth,138296,No,No,Second-Hand Dwelling house /Apartment,"Knocknagoran, Omeath, Co. Louth, Ireland"
2018-9-27,"UNIT 16, MARINERS BAY, YOUGHAL",Cork,48450.16,No,No,Second-Hand Dwelling house /Apartment,"Youghal, Co. Cork, Ireland"
2018-4-7,"8 ROSE PARK, WHITE GAP, CURRACLOE",Wexford,72500,No,No,Second-Hand Dwelling house /Apartment,"8 Rose Park, Coolrainey, Co. Wexford, Ireland"
2020-8-5,"34 Bollarney Woods, Bollarney North",Wicklow,376079.52,Yes,Yes,New Dwelling house /Apartment,"Bollarney North, Wicklow, Ireland"
2020-8-4,"15 THE FAIRWAYS, DROMOD, CO. LEITRIM",Leitrim,135000,No,No,Second-Hand Dwelling house /Apartment,"15 The Fairways, Clooncolry, Drumod, Co. Leitrim, N41 HE04, Ireland"
