DateofSale,Address,PostalCode,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,lat,lng,address_types,YearMonth
2015-4-27,"15 CARNAGIE COURT, SWORDS, DUBLIN",,Dublin,145000,No,No,Second-Hand Dwelling house /Apartment,,53.461914,-6.2179069,premise,201504
2021-7-19,"24 HILLCOURT PARK, GLENAGEARY, DUBLIN",,Dublin,1128000,No,No,Second-Hand Dwelling house /Apartment,,53.2754589,-6.1318238,street_address,202107
2021-4-30,"CORDOOLOUGH, BALLYBAY, MONAGHAN",,Monaghan,147000,No,No,Second-Hand Dwelling house /Apartment,,54.1601825,-6.892375,neighborhood-political,202104
2014-3-27,"CARRIGOHANE, CORK",,Cork,243000,No,No,Second-Hand Dwelling house /Apartment,,51.8862128,-8.5652666,neighborhood-political,201403
2014-7-14,"62 THE OAKS, NEWBRIDGE, KILDARE",,Kildare,145000,No,No,Second-Hand Dwelling house /Apartment,,53.17387,-6.8121615,street_address,201407
2016-1-26,"115 HOWTH RD, HOWTH, DUBLIN 13",Dublin 13,Dublin,800000,No,No,Second-Hand Dwelling house /Apartment,,53.3897774,-6.1087369,street_address,201601
2017-4-13,"Number 4, Hawthorn Hill, Rakeevan",,Cavan,427313,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.82247364,-7.74485287,,201704
2019-5-3,"12 AN SRUTHAIN CUL ARD, CARRIGTWOHILL, CORK",,Cork,166500,No,No,Second-Hand Dwelling house /Apartment,,51.9150819,-8.2548687,street_address,201905
2021-4-19,"DRISHAUNE, CASTLEPLUNKET, CASTLEREA",,Roscommon,85000,No,No,Second-Hand Dwelling house /Apartment,,53.7502258,-8.3442002,locality-political,202104
2014-4-30,"8 BARROW MOUNT DR, GORESBRIDGE, KILKENNY",,Kilkenny,72000,No,No,Second-Hand Dwelling house /Apartment,,52.628528,-6.9940472,street_address,201404
2018-3-12,"176 BROADMEADOW, SWORDS, DUBLIN",,Dublin,350000,No,No,Second-Hand Dwelling house /Apartment,,53.4652297,-6.2277637,street_address,201803
2015-5-5,"30 RAHOONANE, TRALEE, KERRY",,Kerry,55000,No,No,Second-Hand Dwelling house /Apartment,,52.2832985,-9.6949946,street_address,201505
2018-6-26,"APT 3, 64 GROSVENOR SQ, RATHMINES DUBLIN 6",Dublin 6,Dublin,114285.71,No,No,Second-Hand Dwelling house /Apartment,,53.3240664,-6.2751911,subpremise,201806
2019-5-9,"11 TAYLORS HILL WOOD, NAUL ROAD, BALBRIGGAN",,Dublin,312775,No,Yes,New Dwelling house /Apartment,,53.6087547,-6.2075175,street_address,201905
2018-3-28,"4 STRALEM TERRACE, ONGAR WOOD, DUBLIN 15",Dublin 15,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment,,53.3936408,-6.4335631,street_address,201803
2019-12-19,"27 Gandon Avenue, Lucan, County Dublin",,Dublin,353500,Yes,Yes,New Dwelling house /Apartment,,53.3465396,-6.4606151,street_address,201912
2021-12-15,"123 RAILWAY SQ, WATERFORD",,Waterford,120000,No,No,Second-Hand Dwelling house /Apartment,,52.2547297,-7.1119241,route,202112
2016-7-15,"GROSVENOR COURT, 1 GROSVENOR PLACE, RATHMINES DUBLIN 6",Dublin 6,Dublin,1750000,No,No,Second-Hand Dwelling house /Apartment,,53.3203916,-6.2711963,premise,201607
2011-7-6,"3 Cabra Drive, Cabra",,Dublin,315000,No,No,Second-Hand Dwelling house /Apartment,,53.3607473,-6.2924624,street_address,201107
2016-8-29,"WOODVIEW, COOLANULLER, BALLYDEHOB",,Cork,155500,No,No,Second-Hand Dwelling house /Apartment,,51.5622448,-9.4668655,neighborhood-political,201608
2017-7-28,"24 CLONES ROAD, NEWBLISS, CO. MONAGHAN",,Monaghan,50000,No,No,Second-Hand Dwelling house /Apartment,,54.1586839,-7.1370566,street_address,201707
2014-10-31,"64 NEWHAVEN BAY, BALBRIGGAN, DUBLIN",,Dublin,165000,No,No,Second-Hand Dwelling house /Apartment,,53.6156264,-6.2077546,street_address,201410
2020-10-21,"12 LIFFEY VIEW, NEWBRIDGE, KILDARE",,Kildare,238000,No,No,Second-Hand Dwelling house /Apartment,,53.1805146,-6.7946394,street_address,202010
2020-10-15,"6 CURZON ST, DUBLIN 8, DUBLIN",Dublin 8,Dublin,635000,No,No,Second-Hand Dwelling house /Apartment,,53.3334731,-6.2696678,street_address,202010
2021-5-28,"1 Eastmount Gardens, Chapel Road, Delgany",,Wicklow,572687,No,Yes,New Dwelling house /Apartment,,53.1408853,-6.0878161,street_address,202105
2017-9-5,"6 EXCHANGE ST, LIMERICK, LIMERICK",,Limerick,10000,No,No,Second-Hand Dwelling house /Apartment,,52.6685868,-8.6224918,street_address,201709
2016-11-3,"13 THE STEEPLES, MOYGLARE ABBEY, MAYNOOTH",,Kildare,300000,No,No,Second-Hand Dwelling house /Apartment,,53.389165,-6.6031231,street_address,201611
2013-6-13,"3 Bellevue Villas, Cork Hill, Youghal",,Cork,35000,No,No,Second-Hand Dwelling house /Apartment,,51.9027842,-8.4392266,establishment-point_of_interest-transit_station,201306
2019-12-9,"142 KIMMAGE RD WEST, TERENURE, DUBLIN 12",Dublin 12,Dublin,595000,No,No,Second-Hand Dwelling house /Apartment,,53.3147003,-6.311032,street_address,201912
2013-10-12,"9 PHILIPSBURGH TERRACE, MARINO, DUBLIN 3",,Dublin,267000,No,No,Second-Hand Dwelling house /Apartment,,53.3684292,-6.2388052,street_address,201310
2018-7-20,"26 THE GROVE, LIFFEY MALL, NEWBRIDGE",,Kildare,270000,Yes,No,Second-Hand Dwelling house /Apartment,,53.1803905,-6.7893591,route,201807
2010-12-4,"14 St Josephs, Derrynane Road, Turners Cross",,Cork,193000,No,No,Second-Hand Dwelling house /Apartment,,51.8868714,-8.4717611,route,201012
2019-1-14,"6 SAINT MARTIN'S APARTMENTS, FLOWER HILL, NAVAN",,Meath,110000,No,No,Second-Hand Dwelling house /Apartment,,53.6571952,-6.6797479,premise,201901
2020-11-16,"NEPHIN LODGE, BELMONT GREEN, BLACKROCK",,Dublin,895000,No,No,Second-Hand Dwelling house /Apartment,,53.2802147,-6.1881818,premise,202011
2016-8-2,"APARTMENT 3 CLUAIN CHOLMAIN, SPITAL STREET, CLOYNE MIDDLETON",,Cork,48000,No,No,Second-Hand Dwelling house /Apartment,,51.8619482,-8.1252603,premise,201608
2012-5-4,"21 Oak Hall, The Hill, Malahide",,Dublin,180000,No,No,Second-Hand Dwelling house /Apartment,,53.443499,-6.1495763,street_address,201205
2012-3-16,"No 1 Peyton Close, Stoney Road, Rathcoole",,Dublin,274890,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,53.2778074,-6.4724554,street_address,201203
2020-1-10,"RENAPPA, LISSYCASEY, ENNIS",,Clare,40000,No,No,Second-Hand Dwelling house /Apartment,,52.7446724,-9.158153,locality-political,202001
2011-12-23,"Murrisknaboll, Murrisk",,Mayo,125000,No,No,Second-Hand Dwelling house /Apartment,,53.7793497,-9.6370001,locality-political,201112
2018-7-11,"FIRST FLOOR THE OFFICE UNIT, BARRACK STREET, BALLAGHADEREEN",,Roscommon,26500,No,No,Second-Hand Dwelling house /Apartment,,53.9016968,-8.5792106,locality-political,201807
2019-5-22,"8 BROOKVIEW, CLONAKILTY, CORK",,Cork,215000,No,No,Second-Hand Dwelling house /Apartment,,51.621653,-8.8984122,street_address,201905
2013-12-29,"APT 187 THE HARDWICKE, CHURCH ST DUBLIN 7",,Dublin,70000,No,No,Second-Hand Dwelling house /Apartment,,53.3513034,-6.2749225,premise,201312
2020-8-27,"8 BANK LANE, BELTURBET, CAVAN",,Cavan,84000,No,No,Second-Hand Dwelling house /Apartment,,54.1005118,-7.4426942,street_address,202008
2015-12-8,"29 MONALEE MANOR, BALLYMONEEN RD, SALTHILL",,Galway,197000,No,No,Second-Hand Dwelling house /Apartment,,53.2655219,-9.1180563,street_address,201512
2021-5-31,"6 RATHGAR VILLAS, RATHGAR AVE, DUBLIN 6",Dublin 6,Dublin,615000,No,No,Second-Hand Dwelling house /Apartment,,53.3166669,-6.2784626,street_address,202105
2015-10-14,"3 HILL HOUSE, HIGH ST, WESTPORT",,Mayo,98000,No,No,Second-Hand Dwelling house /Apartment,,52.82247364,-7.74485287,,201510
2010-11-30,"34 Poynton Place, Ballivor",,Meath,120000,Yes,No,Second-Hand Dwelling house /Apartment,,53.5346847,-6.9589899,street_address,201011
2019-3-7,"3 MILL ROAD, NEWTOWNCUNNIGHAM, COUNTY DONEGAL",,Donegal,74000,No,No,Second-Hand Dwelling house /Apartment,,54.9970777,-7.5120051,street_address,201903
2012-11-27,"109 ardglass, baltinglass",,Wicklow,110131,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.9383915,-6.6941192,street_address,201211
2014-10-12,"12 LIME TREE AVE, KILMINCHY, PORTLAOISE",,Laois,163000,No,No,Second-Hand Dwelling house /Apartment,,53.046423,-7.2650367,street_address,201410
2014-7-21,"4A WILLOW COURT, DRUID VALLEY, CABINTEELY DUBLIN 18",Dublin 18,Dublin,222500,No,No,Second-Hand Dwelling house /Apartment,,53.2491141,-6.140673,street_address,201407
2021-6-21,"13 FRENCHPARK, ORANMORE, CO GALWAY",,Galway,249000,No,No,Second-Hand Dwelling house /Apartment,,53.2697906,-8.9194102,street_address,202106
2015-9-23,"7 Symphony House, Adelaide Road",Dublin 2,Dublin,425000,No,No,Second-Hand Dwelling house /Apartment,,53.3319689,-6.2543591,establishment-point_of_interest,201509
2019-9-20,"425 OLCOVAR, SHANKILL DUBLIN 18, DUBLIN",Dublin 18,Dublin,310000,No,No,Second-Hand Dwelling house /Apartment,,53.226494,-6.1265227,street_address,201909
2015-11-9,"6 BEVERLY HEIGHTS, RAHEEN, LIMERICK",,Limerick,135000,No,No,Second-Hand Dwelling house /Apartment,,52.6319126,-8.648681,street_address,201511
2012-10-12,"Devlinreagh, Carrigart, Letterkenny",,Donegal,23930,Yes,No,New Dwelling house /Apartment,greater than 125 sq metres,55.1665814,-7.7365018,neighborhood-political,201210
2016-7-13,"FARFIELD HOUSE, RATHPEAK, BALLINASLOE",,Roscommon,215000,No,No,Second-Hand Dwelling house /Apartment,,53.3303172,-8.1302209,neighborhood-political,201607
2017-3-31,"4 Cuil Duin View, Citywest",,Dublin,339207,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2848616,-6.4325385,street_address,201703
2021-3-26,"153 BROOKWOOD AVE, ARTANE, DUBLIN 5",Dublin 5,Dublin,629250,No,No,Second-Hand Dwelling house /Apartment,,53.3772438,-6.1957891,street_address,202103
2016-4-26,"17 THE AVENUE, ROBSWALL, MALAHIDE",,Dublin,577092,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.4437412,-6.1353734,street_address,201604
2014-11-7,"25 BEECHWOOD AVE, NEWCASTLE WEST, LIMERICK",,Limerick,105000,No,No,Second-Hand Dwelling house /Apartment,,52.4445642,-9.0541214,street_address,201411
2010-8-26,"43 Patrick Doyle Road, Milltown",Dublin 14,Dublin,332000,No,No,Second-Hand Dwelling house /Apartment,,53.3066154,-6.2485916,street_address,201008
2021-7-14,"SANDYHILLS, RUSH, DUBLIN",,Dublin,390000,No,No,Second-Hand Dwelling house /Apartment,,53.5155505,-6.1086341,premise,202107
2013-6-9,"11 Kilmoney Woods, Mountain Road, Carrigaline",,Cork,288106,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,51.8057678,-8.4109623,street_address,201306
2018-7-12,"CASTLEQUARTER, ENNISTYMON, CO CLARE",,Clare,230000,No,No,Second-Hand Dwelling house /Apartment,,52.9454021,-9.3092953,neighborhood-political,201807
2017-4-19,"83 FISHERMANS WHARF, RINGSEND, DUBLIN 4",Dublin 4,Dublin,331000,No,No,Second-Hand Dwelling house /Apartment,,53.3440562,-6.2272125,premise,201704
2021-11-30,"HIGH STREET, STRATFORD ON STANEY, BALTINGLASS",,Wicklow,179000,No,No,Second-Hand Dwelling house /Apartment,,52.9892122,-6.67252,route,202111
2019-3-4,"9 PUDDING ROW, TEMPLEBAR, DUBLIN 8",Dublin 8,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment,,53.3446485,-6.2682997,subpremise,201903
2020-3-9,"32 The Drive, Barnhall Meadows, Leixlip",,Kildare,414097,No,Yes,New Dwelling house /Apartment,,53.3598001,-6.5068904,intersection,202003
2017-1-12,"1 KNOCKREA VILLAS, OLD BLACKROCK ROAD, CORK",,Cork,275000,No,No,Second-Hand Dwelling house /Apartment,,51.8922437,-8.4637948,premise,201701
2018-9-8,"3 FLEMINGTON PARK, BALBRIGGAN, DUBLIN",,Dublin,325000,No,No,Second-Hand Dwelling house /Apartment,,53.6166521,-6.2106532,street_address,201809
2018-1-11,"DUNHILL, CO. WATERFORD",,Waterford,102000,No,No,Second-Hand Dwelling house /Apartment,,52.1646579,-7.2755831,neighborhood-political,201801
2018-10-4,"34 HOLYWELL CRESCENT SOUTH, FELTRIM RD, SWORDS",,Dublin,221000,No,No,Second-Hand Dwelling house /Apartment,,53.4429883,-6.2105291,street_address,201810
2018-10-16,"13 GROSVENOR SQ, RATHMINES, DUBLIN",Dublin 6,Dublin,820000,No,No,Second-Hand Dwelling house /Apartment,,53.3242539,-6.272043,street_address,201810
2015-11-12,"57 BISHOPSFIELD, WILLIAMSTOWN RD, WATERFORD",,Waterford,235000,No,No,Second-Hand Dwelling house /Apartment,,52.2338665,-7.0766988,street_address,201511
2016-9-16,"7 DERMOT ST, CLONGRIFFIN, DUBLIN 13",Dublin 13,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,,53.4035681,-6.1569719,street_address,201609
2016-11-29,"9 MILLBROOK COURT, MOUNT BROWN, DUBLIN 8",Dublin 8,Dublin,173000,No,No,Second-Hand Dwelling house /Apartment,,53.3416551,-6.2990428,premise,201611
2019-1-11,"14 Gandon Walk, Lucan",,Dublin,308370.04,No,Yes,New Dwelling house /Apartment,,53.3473285,-6.4616258,street_address,201901
2019-2-4,"28 VILLA PARK AVE, NAVAN RD, DUBLIN 7",Dublin 7,Dublin,542000,No,No,Second-Hand Dwelling house /Apartment,,53.3644706,-6.3125411,street_address,201902
2019-9-9,"419 ALDER CLOSE, ELM PARK, CASTLETROY",,Limerick,200000,No,No,Second-Hand Dwelling house /Apartment,,52.6679344,-8.5620652,street_address,201909
2018-4-30,"5 Fan Mor, Cois Farraige, Kilcrohane",,Cork,88105,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.5806085,-9.7043771,locality-political,201804
2019-8-7,"28 OLD BRAZEEL WAY, KNOCKSEDAN DEMESNE, SWORDS",,Dublin,510000,No,No,Second-Hand Dwelling house /Apartment,,53.4576802,-6.2694656,route,201908
2014-4-9,"185 Hampton Wood Road, Hampton Wood",Dublin 11,Dublin,118942,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.4047525,-6.2843934,street_address,201404
2018-12-13,"DEVINISH, CHURCHFIELD LWR, TOURMAKEADY",,Mayo,225000,No,No,Second-Hand Dwelling house /Apartment,,53.6285253,-9.3983054,neighborhood-political,201812
2017-8-29,"46 ARD BAN, MUFF, DONEGAL",,Donegal,106500,No,No,Second-Hand Dwelling house /Apartment,,55.0695316,-7.2735689,street_address,201708
2019-6-26,"29 The Birches, Ballinahinch Wood, Ashford",,Wicklow,299558.81,No,Yes,New Dwelling house /Apartment,,53.0157291,-6.115351,route,201906
2012-7-20,"NO 2 MEADOWBANK, PALATINE, CARLOW",,Carlow,220000,No,No,Second-Hand Dwelling house /Apartment,,52.8685127,-6.8647551,street_address,201207
2017-12-12,"CARROWNEANY, WILLIAMSTOWN, GALWAY",,Galway,85000,No,No,Second-Hand Dwelling house /Apartment,,53.6758205,-8.618373,neighborhood-political,201712
2018-2-8,"17 PRIORY SQ, ST RAPHAELS MANOR, CELBRIDGE",,Kildare,215000,No,No,Second-Hand Dwelling house /Apartment,,53.3377931,-6.5567476,street_address,201802
2018-3-10,"53 Castleguard Manor, Ardee",,Louth,227500,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.8575908,-6.5258739,street_address,201803
2013-7-11,"10 Carlingford Road, Drumcondra",Dublin 9,Dublin,255100,No,No,Second-Hand Dwelling house /Apartment,,53.3666787,-6.2581665,street_address,201307
2010-8-20,"45 Coolatree Road, Beaumont, Dublin 9",Dublin 9,Dublin,297500,No,No,Second-Hand Dwelling house /Apartment,,53.3843424,-6.2284091,street_address,201008
2010-3-26,"15 Inishicronan, Crusheen, Co Clare",,Clare,160000,No,No,Second-Hand Dwelling house /Apartment,,52.9396669,-8.8947433,street_address,201003
2020-8-28,"20 Cluain Ard, Blarney",,Cork,295154,No,Yes,New Dwelling house /Apartment,,51.9384502,-8.5652638,establishment-point_of_interest,202008
2014-11-9,"LOUGHCONNEERA, BALLYNAHINCH, CO GALWAY",,Galway,202000,No,No,Second-Hand Dwelling house /Apartment,,53.3677424,-9.7124501,neighborhood-political,201411
2016-8-7,"10 The Vale, Moyglare Hall, Moyglare Road",,Kildare,330396.48,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,53.3991407,-6.6249089,route,201608
2019-2-10,"14 RADHARC NA MUILEANN, LANESBORO, COUNTY LONGFORD",,Longford,92000,No,No,Second-Hand Dwelling house /Apartment,,53.6683331,-7.9840733,street_address,201902
2017-5-5,"4 UPPER CARYSFORT AVE, BLACKROCK, DUBLIN",,Dublin,726000,No,No,Second-Hand Dwelling house /Apartment,,53.2910503,-6.1799871,street_address,201705
2016-1-7,"18 BALLYRICKARD COURT, TRALEE, KERRY",,Kerry,100000,No,No,Second-Hand Dwelling house /Apartment,,52.2687078,-9.7204648,street_address,201601
2021-5-13,"1 CALVERSTOWN PLACE, CALVERSTOWN, KILCULLEN",,Kildare,322000,No,No,Second-Hand Dwelling house /Apartment,,53.0849823,-6.7969426,street_address,202105
2016-10-24,"409 RICHMOND CT, MT KENNETH, LIMERICK",,Limerick,46000,No,No,Second-Hand Dwelling house /Apartment,,52.660241,-8.6334979,route,201610
2016-4-27,"TEESAN, SLIGO",,Sligo,155000,No,No,Second-Hand Dwelling house /Apartment,,54.3015529,-8.4681739,neighborhood-political,201604
2017-1-24,"28 Belarmine Grove, Belarmine Woods, Stepaside",,Dublin,352422.91,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2587964,-6.2180929,street_address,201701
2018-10-1,"APT 26, LESLIES ARCH, OLD QUARTER",,Cork,202000,No,No,Second-Hand Dwelling house /Apartment,,51.8916208,-8.5967372,street_address,201810
2018-10-25,"4 AN CHOILL, BALLYARD, TRALEE",,Kerry,387500,No,No,Second-Hand Dwelling house /Apartment,,52.2596513,-9.7174143,neighborhood-political,201810
2017-3-15,"3 MARINA TERRACE, OFF VICTORIA RD, CORK",,Cork,300000,No,No,Second-Hand Dwelling house /Apartment,,51.896678,-8.4595621,premise,201703
2020-4-8,"23 St. Helen's Way, St. Helen's, Adamstown",,Dublin,290749,No,Yes,New Dwelling house /Apartment,,53.3346735,-6.4562209,neighborhood-political,202004
2019-1-8,"49 ABHAINN MOR, COLLOONEY, SLIGO",,Sligo,152500,No,No,Second-Hand Dwelling house /Apartment,,54.1783378,-8.4941973,street_address,201901
2013-10-5,"Copthorne, Long Avenue, Dundalk",,Louth,107250,No,No,Second-Hand Dwelling house /Apartment,,53.9960974,-6.4023059,premise,201310
2015-11-12,"1 BELFRY WALK, CITYWEST RD, DUBLIN 24",Dublin 24,Dublin,232000,No,No,Second-Hand Dwelling house /Apartment,,53.2783866,-6.4138585,street_address,201511
2015-4-28,"16 GLENNAUGHTY CLOSE, GLENCAR, LETTERKENNY",,Donegal,110000,No,No,Second-Hand Dwelling house /Apartment,,54.9549205,-7.7453045,political-sublocality-sublocality_level_1,201504
2018-1-5,"APT 2 THE COOPERAGE, BOHEREENCAEL, KILLARNEY",,Kerry,26600,Yes,No,Second-Hand Dwelling house /Apartment,,52.0591999,-9.5086971,premise,201801
2015-7-31,"42 THE BELFRY, ENNISKERRY ROAD, STEPASIDE",Dublin 18,Dublin,136000,Yes,No,Second-Hand Dwelling house /Apartment,,53.2608182,-6.2246101,premise,201507
2015-2-25,"24 Delvin Banks, The Naul, Co. Dublin",,Dublin,112500,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.5859954,-6.2867252,street_address,201502
2014-11-14,"59 GRIANAN FIDH, AIKENS VILLAGE, SANDYFORD DUBLIN 18",Dublin 18,Dublin,198000,No,No,Second-Hand Dwelling house /Apartment,,53.2625942,-6.2183855,street_address,201411
2021-4-28,"34 TRACTON AVE, MONTENOTTE, CORK",,Cork,320000,No,No,Second-Hand Dwelling house /Apartment,,51.9080999,-8.4349255,street_address,202104
2019-10-12,"17 MOYLARAGH GARDENS, BALBRIGGAN, DUBLIN",,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment,,53.6103354,-6.2042175,street_address,201910
2019-2-12,"69 Dun Eimear, Bettystown",,Meath,289127,No,Yes,New Dwelling house /Apartment,,53.7074246,-6.2578579,street_address,201902
2020-12-21,"10 GRACE PARK HEIGHTS, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,458037,No,No,Second-Hand Dwelling house /Apartment,,53.3789422,-6.23974,street_address,202012
2021-12-20,"70 SHREWSBURY MANOR, DROGHEDA, LOUTH",,Louth,247000,No,No,Second-Hand Dwelling house /Apartment,,53.7217794,-6.3302908,street_address,202112
2016-2-8,"18 THE PARK, NORTH CIRCULAR ROAD, LIMERICK",,Limerick,163000,No,No,Second-Hand Dwelling house /Apartment,,52.6622165,-8.6549451,premise,201602
2018-3-14,"23 Lakeside, Castle Oaks, Dublin Road",,Carlow,170044.05,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.82247364,-7.74485287,,201803
2013-6-19,"23 FERNDENE, GREENVILLE, LISTOWEL",,Kerry,165000,No,No,Second-Hand Dwelling house /Apartment,,52.4481414,-9.5000683,street_address,201306
2020-11-16,"42 CONGRESS VILLAS, DUNGARVAN, CO WATERFORD",,Waterford,95000,No,No,Second-Hand Dwelling house /Apartment,,52.0879333,-7.6346943,street_address,202011
2021-3-31,"PAROCHIAL HOUSE, BALLINTOHER, SLIGO",,Sligo,169000,No,No,Second-Hand Dwelling house /Apartment,,54.2006449,-8.3649676,locality-political,202103
2013-6-9,"13 Mount Pleasant Place, Ranelagh",Dublin 6,Dublin,40000,Yes,No,Second-Hand Dwelling house /Apartment,,53.3261732,-6.2584658,street_address,201306
